#LAMMPS Description

400 atoms
517 bonds
1 atom types
5 bond types

0.000000 400.000000 xlo xhi
0.000000 400.000000 ylo yhi
0.000000 400.000000 zlo zhi

Masses

1 1.000000

Atoms

84 1 1 105.578620 102.204690 113.078000
85 1 1 105.947570 101.226910 113.371700
86 1 1 106.652270 102.032550 113.016400
87 1 1 107.163770 101.161010 112.867800
88 1 1 108.096470 102.166880 112.564300
89 1 1 108.799730 101.619110 112.957700
90 1 1 109.839070 101.047560 113.048000
91 1 1 110.941600 101.701930 113.655300
92 1 1 110.049600 102.268040 113.418300
93 1 1 109.505030 103.700990 113.430200
94 1 1 109.057060 104.662510 113.258900
95 1 1 108.677030 105.566930 113.547500
96 1 1 108.898870 106.340350 114.419300
97 1 1 108.219890 106.808040 113.861000
98 1 1 108.110920 106.236180 112.785600
99 1 1 107.070630 105.505630 113.260800
100 1 1 107.227450 104.575990 113.839500
101 1 1 107.620340 103.582210 113.887000
102 1 1 107.902550 104.548470 112.922300
103 1 1 107.133890 105.058620 111.900700
104 1 1 105.907200 105.245950 111.726600
105 1 1 106.499320 106.450890 112.227800
106 1 1 106.523460 107.658060 112.317800
107 1 1 106.604440 107.992810 111.047900
108 1 1 105.703410 108.375410 110.754400
109 1 1 106.471750 109.174660 111.421800
110 1 1 107.357850 109.460330 112.153500
111 1 1 108.095990 108.711300 111.727100
112 1 1 108.348320 108.658540 110.358600
113 1 1 107.036050 109.042320 110.657000
114 1 1 106.304320 109.455110 109.571350
115 1 1 105.297720 109.716880 109.869440
116 1 1 106.142360 110.569700 109.588720
117 1 1 106.153800 111.282000 108.891320
118 1 1 105.727120 111.357900 107.744770
119 1 1 106.011390 110.382300 106.618040
120 1 1 105.106590 111.149500 106.573120
121 1 1 105.319520 110.241300 105.966060
122 1 1 104.216520 109.878130 105.661410
123 1 1 104.373960 109.098610 104.876810
124 1 1 103.279320 109.239330 105.263020
125 1 1 102.127550 109.508400 104.536780
126 1 1 101.492800 110.012600 103.757570
127 1 1 101.502960 110.764300 104.607940
128 1 1 101.342250 111.753400 103.737140
129 1 1 101.970630 111.964000 102.495970
130 1 1 101.765120 110.985200 102.159600
131 1 1 100.978793 111.634600 101.443740
132 1 1 100.816788 112.533200 100.694461
133 1 1 100.655085 111.985600 99.806990
134 1 1 100.378059 111.963600 98.697290
135 1 1 100.189964 110.956100 98.557550
136 1 1 101.210350 110.743100 97.359940
137 1 1 102.312900 109.625520 97.587560
138 1 1 102.856470 108.447720 97.585110
139 1 1 103.454580 107.418780 97.018500
140 1 1 103.963610 108.265670 97.528270
141 1 1 103.995980 107.181270 98.059660
142 1 1 103.032150 107.379190 98.416260
143 1 1 102.794950 106.423740 99.504731
144 1 1 102.719060 107.664510 99.779114
145 1 1 102.324130 106.300040 100.423596
146 1 1 102.403760 106.919800 101.253660
147 1 1 101.492660 106.411050 101.793720
148 1 1 101.900330 105.616110 101.072050
149 1 1 102.563030 105.497920 101.982590
150 1 1 102.439590 106.844640 102.285380
151 1 1 103.254820 107.163830 102.736540
152 1 1 103.579820 107.053230 103.929600
153 1 1 103.087720 106.198300 103.858040
154 1 1 103.025230 104.792820 104.143820
155 1 1 104.082750 104.514760 103.605940
156 1 1 104.068200 104.235050 102.603820
157 1 1 105.123880 104.143150 102.851970
158 1 1 105.310580 102.973960 102.673130
159 1 1 106.635700 103.105080 102.313250
160 1 1 107.755720 103.332980 102.508720
161 1 1 108.807320 102.778940 103.098650
162 1 1 109.169850 102.582770 104.061830
163 1 1 108.205680 102.693360 103.917770
164 1 1 107.771250 103.572050 104.271010
165 1 1 108.797490 103.633090 104.442660
166 1 1 109.574340 102.633740 105.190000
167 1 1 108.467220 103.274120 105.389560
168 1 1 107.884700 104.281540 105.875120
169 1 1 106.993890 104.294410 104.974070
170 1 1 106.771890 103.962890 106.327210
171 1 1 107.042270 105.090840 106.902910
172 1 1 108.122060 105.106560 107.327940
173 1 1 108.873710 104.469190 107.034080
174 1 1 109.030950 104.933700 105.938560
175 1 1 109.594040 105.471850 106.653380
176 1 1 110.589400 105.220840 107.580020
177 1 1 110.828900 106.327340 107.490170
178 1 1 110.943700 107.074600 108.179560
179 1 1 109.911900 107.226270 107.715590
180 1 1 108.901030 107.227570 107.721180
181 1 1 108.237130 106.715620 106.951110
182 1 1 107.806890 107.165870 105.988220
183 1 1 107.773530 107.000950 104.920110
184 1 1 107.178170 106.303090 104.441940
185 1 1 108.191980 105.967370 103.858110
186 1 1 108.866740 106.238340 105.126150
187 1 1 108.227910 105.840420 106.235840
188 1 1 107.612670 105.732220 105.339610
189 1 1 107.043620 106.444060 106.038290
190 1 1 106.696340 107.369910 106.312430
191 1 1 105.781130 106.649930 105.628110
192 1 1 105.684930 107.735990 105.849310
193 1 1 105.641640 108.961910 105.607360
194 1 1 106.020330 109.840260 104.940480
195 1 1 106.722290 110.603800 104.774500
196 1 1 106.277320 111.217200 103.307280
197 1 1 106.437030 110.849300 102.309750
198 1 1 107.547230 111.347300 102.717450
199 1 1 107.548320 110.360400 102.503140
200 1 1 107.722500 109.629610 101.685140
201 1 1 108.491130 109.385700 100.899260
202 1 1 108.148580 109.371940 99.540352
203 1 1 107.820070 108.311770 100.058808
204 1 1 107.638320 108.437380 101.172570
205 1 1 106.913890 109.590670 100.514736
206 1 1 106.488040 110.589200 100.631639
207 1 1 106.795820 110.226700 101.619030
208 1 1 105.360620 110.766400 101.367230
209 1 1 105.892460 111.625000 102.055790
210 1 1 105.657370 112.716700 101.996980
211 1 1 106.512820 113.207900 101.299020
212 1 1 105.873380 113.991400 102.016500
213 1 1 106.160990 114.957700 101.918040
214 1 1 106.662000 114.992500 100.942259
215 1 1 107.579850 115.687100 100.240736
216 1 1 107.877710 114.773800 99.724663
217 1 1 106.868690 113.855900 100.015458
218 1 1 105.907100 114.853200 99.827201
219 1 1 106.150460 113.862900 99.393572
220 1 1 106.060430 112.900200 100.022708
221 1 1 106.533310 111.938500 100.136699
222 1 1 107.387070 111.790100 100.877780
223 1 1 107.083470 112.286200 101.869770
224 1 1 108.115930 112.055500 101.712800
225 1 1 108.305260 112.650000 102.583630
226 1 1 108.136290 113.139000 101.523600
227 1 1 109.264560 113.221300 100.869566
228 1 1 110.161200 113.800800 101.475040
229 1 1 109.157110 114.236200 101.016930
230 1 1 108.778850 114.907100 100.128974
231 1 1 109.025220 114.056900 99.535504
232 1 1 109.696320 114.006900 98.584760
233 1 1 110.432300 114.898300 98.373370
234 1 1 111.353900 115.582900 98.885580
235 1 1 111.540500 115.137400 99.784824
236 1 1 110.217000 114.840000 99.957361
237 1 1 109.625650 115.843200 99.660257
238 1 1 108.331440 115.749900 99.548844
239 1 1 108.331400 116.403200 100.670458
240 1 1 107.583950 116.217500 101.571390
241 1 1 108.480210 115.193400 101.204460
242 1 1 108.856790 114.073100 101.973180
243 1 1 109.228730 113.239900 102.447560
244 1 1 109.800940 112.549200 101.802050
245 1 1 110.679800 113.280000 102.199900
246 1 1 110.888500 112.459900 101.214540
247 1 1 110.825400 111.432900 101.885720
248 1 1 110.617000 110.265800 102.424270
249 1 1 110.052000 109.891820 101.439740
250 1 1 109.938180 109.933560 100.262929
251 1 1 108.847710 110.393000 99.877405
252 1 1 108.545820 111.824400 99.522967
253 1 1 109.769900 112.282400 99.074720
254 1 1 110.656100 112.599600 98.299600
255 1 1 111.293100 114.054900 98.310810
256 1 1 110.791400 114.015400 96.970950
257 1 1 111.123200 112.721300 97.076170
258 1 1 110.380500 112.012000 97.172070
259 1 1 109.698120 111.768000 96.311950
260 1 1 109.315240 110.936400 96.734530
261 1 1 108.279850 111.517200 96.810010
262 1 1 108.918300 112.673500 96.795970
263 1 1 107.845010 113.379800 97.644080
264 1 1 107.202280 112.570800 97.194560
265 1 1 106.318800 112.034000 97.628400
266 1 1 106.234100 110.769200 97.847600
267 1 1 105.675840 109.985500 98.649460
268 1 1 104.599560 109.644920 98.471580
269 1 1 104.125470 110.587600 97.901450
270 1 1 104.276080 109.852510 96.931580
271 1 1 104.512140 109.885000 95.890410
272 1 1 105.402230 109.293030 95.410130
273 1 1 105.502370 109.372710 94.253030
274 1 1 105.709650 108.240160 94.468090
275 1 1 106.369380 107.320410 94.725500
276 1 1 106.547260 106.919240 95.689690
277 1 1 106.125100 107.880030 96.567680
278 1 1 105.024490 107.959920 96.415280
279 1 1 104.070770 107.973880 95.754160
280 1 1 102.763330 108.403240 95.799970
281 1 1 101.992020 108.836280 95.005200
282 1 1 102.498340 110.022500 95.351690
283 1 1 103.024360 110.678100 96.089800
284 1 1 104.288320 110.914000 96.330580
285 1 1 105.266490 110.684300 96.543930
286 1 1 106.102210 110.347700 95.735920
287 1 1 106.400460 109.024150 95.893030
288 1 1 106.705830 108.780800 96.832200
289 1 1 107.909930 109.331820 97.823680
290 1 1 108.403640 108.746250 96.997620
291 1 1 109.224200 109.503440 97.015300
292 1 1 110.279700 109.794840 96.509720
293 1 1 109.766790 108.869190 96.196810
294 1 1 110.830700 108.551440 96.200200
295 1 1 110.492000 107.539370 97.117140
296 1 1 110.243500 108.683660 97.731800
297 1 1 110.924800 109.729340 97.554410
298 1 1 110.212700 110.366900 97.435640
299 1 1 109.206790 109.790570 98.073240
300 1 1 109.933050 108.982700 99.012120
301 1 1 110.296200 107.973800 99.491973
302 1 1 110.369000 107.223570 98.429950
303 1 1 111.096300 106.599730 97.630350
304 1 1 111.605700 107.434240 97.104960
305 1 1 112.230600 106.696870 96.387540
306 1 1 112.676100 106.907070 97.295750
307 1 1 112.535400 108.032020 97.549550
308 1 1 111.607700 108.712590 97.797150
309 1 1 112.024900 109.472690 96.883580
310 1 1 111.291500 110.030000 96.323760
311 1 1 112.066500 109.841620 95.612860
312 1 1 112.502500 110.698100 95.174120
313 1 1 111.337900 110.950900 95.521460
314 1 1 111.214000 111.933900 96.254440
315 1 1 110.584600 112.254900 95.252490
316 1 1 109.804260 111.545400 95.056270
317 1 1 108.736300 111.214000 95.786420
318 1 1 108.554310 109.987200 95.565310
319 1 1 107.821210 111.092900 95.361740
320 1 1 107.204700 112.192800 95.418910
321 1 1 107.534990 112.432900 94.427640
322 1 1 106.671160 113.078700 93.936490
323 1 1 106.576200 114.104000 93.625250
324 1 1 107.611640 114.050100 93.031030
325 1 1 108.236160 112.796800 92.826570
326 1 1 108.940090 111.611100 93.448130
327 1 1 109.054000 110.314600 93.616280
328 1 1 109.820490 110.353000 94.587340
329 1 1 110.856200 109.945050 94.172600
330 1 1 110.482800 109.325530 93.287540
331 1 1 111.397300 109.535390 92.630050
332 1 1 111.949000 108.975270 93.217970
333 1 1 111.520700 108.399280 93.962590
334 1 1 110.443000 107.958230 93.589940
335 1 1 110.061700 108.995120 94.623150
336 1 1 108.995130 108.469050 94.753590
337 1 1 108.557540 109.243780 94.178140
338 1 1 107.993590 108.860450 95.056490
339 1 1 106.874970 108.468660 94.800420
340 1 1 107.904990 107.999000 94.561330
341 1 1 107.773600 107.656330 93.609400
342 1 1 107.317050 106.642480 94.111610
343 1 1 107.636290 105.981130 94.938150
344 1 1 107.657890 106.739430 95.948410
345 1 1 106.431440 106.736320 96.697070
346 1 1 105.660810 107.043430 97.300750
347 1 1 104.592570 107.058880 96.996210
348 1 1 105.334760 106.574680 96.070280
349 1 1 105.482660 105.981780 95.045400
350 1 1 105.809030 105.138890 94.390320
351 1 1 105.546780 104.451740 93.541010
352 1 1 106.881730 105.558990 93.753170
353 1 1 107.445440 105.043310 94.670960
354 1 1 108.227480 104.548580 95.429630
355 1 1 108.760680 103.619120 95.095880
356 1 1 108.952470 102.482980 95.169420
357 1 1 109.888090 103.037490 95.369650
358 1 1 110.051300 104.347280 94.986230
359 1 1 111.066100 104.491350 95.089550
360 1 1 110.801500 105.312290 95.830990
361 1 1 109.839340 105.960950 96.102690
362 1 1 108.655310 105.578920 95.910440
363 1 1 108.488610 105.486860 97.042250
364 1 1 107.582210 105.444160 96.617980
365 1 1 106.853250 105.114590 95.680720
366 1 1 105.902580 104.957230 96.117210
367 1 1 104.945350 104.873760 96.839350
368 1 1 105.721550 104.787800 97.525130
369 1 1 104.575710 104.906250 98.147560
370 1 1 103.782010 105.900650 98.191830
371 1 1 103.554130 105.181800 99.601212
372 1 1 102.340220 105.346120 98.914720
373 1 1 102.954220 105.134650 98.142270
374 1 1 103.398100 104.003630 98.418730
375 1 1 103.848180 103.256610 99.341842
376 1 1 105.088840 103.585090 98.916280
377 1 1 105.412050 103.674140 97.939670
378 1 1 106.507470 103.584170 97.523720
379 1 1 107.445550 104.361520 97.501660
380 1 1 108.473560 104.249550 97.653150
381 1 1 109.708850 104.431400 97.640740
382 1 1 110.328300 105.189630 98.333080
383 1 1 110.337500 106.250160 99.050316
384 1 1 111.425800 106.332770 98.557790
385 1 1 111.745300 105.545600 97.615910
386 1 1 111.497700 105.107940 96.662890
387 1 1 112.219500 105.298430 95.836740
388 1 1 112.089300 104.677340 94.946870
389 1 1 112.458500 105.872960 94.641090
390 1 1 113.348800 106.549130 94.923440
391 1 1 113.473100 105.817890 95.700250
392 1 1 114.449700 105.995770 95.713720
393 1 1 114.342000 107.036570 96.105060
394 1 1 115.470000 106.839810 96.546450
395 1 1 116.481500 106.623940 97.087280
396 1 1 117.439300 106.626740 97.037060
397 1 1 117.540200 105.913770 97.965600
398 1 1 117.095900 104.792650 98.076930
399 1 1 117.878700 105.036590 97.407650
400 1 1 118.561700 105.006790 96.336600

Bonds

1 1 1 2
2 1 2 3
3 1 3 4
4 1 4 5
5 1 5 6
6 1 6 7
7 1 7 8
8 1 8 9
9 1 9 10
10 1 10 11
11 1 11 12
12 1 12 13
13 1 13 14
14 1 14 15
15 1 15 16
16 1 16 17
17 1 17 18
18 1 18 19
19 1 19 20
20 1 20 21
21 1 21 22
22 1 22 23
23 1 23 24
24 1 24 25
25 1 25 26
26 1 26 27
27 1 27 28
28 1 28 29
29 1 29 30
30 1 30 31
31 1 31 32
32 1 32 33
33 1 33 34
34 1 34 35
35 1 35 36
36 1 36 37
37 1 37 38
38 1 38 39
39 1 39 40
40 1 40 41
41 1 41 42
42 1 42 43
43 1 43 44
44 1 44 45
45 1 45 46
46 1 46 47
47 1 47 48
48 1 48 49
49 1 49 50
50 1 50 51
51 1 51 52
52 1 52 53
53 1 53 54
54 1 54 55
55 1 55 56
56 1 56 57
57 1 57 58
58 1 58 59
59 1 59 60
60 1 60 61
61 1 61 62
62 1 62 63
63 1 63 64
64 1 64 65
65 1 65 66
66 1 66 67
67 1 67 68
68 1 68 69
69 1 69 70
70 1 70 71
71 1 71 72
72 1 72 73
73 1 73 74
74 1 74 75
75 1 75 76
76 1 76 77
77 1 77 78
78 1 78 79
79 1 79 80
80 1 80 81
81 1 81 82
82 1 82 83
83 1 83 84
84 1 84 85
85 1 85 86
86 1 86 87
87 1 87 88
88 1 88 89
89 1 89 90
90 1 90 91
91 1 91 92
92 1 92 93
93 1 93 94
94 1 94 95
95 1 95 96
96 1 96 97
97 1 97 98
98 1 98 99
99 1 99 100
100 1 100 101
101 1 101 102
102 1 102 103
103 1 103 104
104 1 104 105
105 1 105 106
106 1 106 107
107 1 107 108
108 1 108 109
109 1 109 110
110 1 110 111
111 1 111 112
112 1 112 113
113 1 113 114
114 1 114 115
115 1 115 116
116 1 116 117
117 1 117 118
118 1 118 119
119 1 119 120
120 1 120 121
121 1 121 122
122 1 122 123
123 1 123 124
124 1 124 125
125 1 125 126
126 1 126 127
127 1 127 128
128 1 128 129
129 1 129 130
130 1 130 131
131 1 131 132
132 1 132 133
133 1 133 134
134 1 134 135
135 1 135 136
136 1 136 137
137 1 137 138
138 1 138 139
139 1 139 140
140 1 140 141
141 1 141 142
142 1 142 143
143 1 143 144
144 1 144 145
145 1 145 146
146 1 146 147
147 1 147 148
148 1 148 149
149 1 149 150
150 1 150 151
151 1 151 152
152 1 152 153
153 1 153 154
154 1 154 155
155 1 155 156
156 1 156 157
157 1 157 158
158 1 158 159
159 1 159 160
160 1 160 161
161 1 161 162
162 1 162 163
163 1 163 164
164 1 164 165
165 1 165 166
166 1 166 167
167 1 167 168
168 1 168 169
169 1 169 170
170 1 170 171
171 1 171 172
172 1 172 173
173 1 173 174
174 1 174 175
175 1 175 176
176 1 176 177
177 1 177 178
178 1 178 179
179 1 179 180
180 1 180 181
181 1 181 182
182 1 182 183
183 1 183 184
184 1 184 185
185 1 185 186
186 1 186 187
187 1 187 188
188 1 188 189
189 1 189 190
190 1 190 191
191 1 191 192
192 1 192 193
193 1 193 194
194 1 194 195
195 1 195 196
196 1 196 197
197 1 197 198
198 1 198 199
199 1 199 200
200 1 200 201
201 1 201 202
202 1 202 203
203 1 203 204
204 1 204 205
205 1 205 206
206 1 206 207
207 1 207 208
208 1 208 209
209 1 209 210
210 1 210 211
211 1 211 212
212 1 212 213
213 1 213 214
214 1 214 215
215 1 215 216
216 1 216 217
217 1 217 218
218 1 218 219
219 1 219 220
220 1 220 221
221 1 221 222
222 1 222 223
223 1 223 224
224 1 224 225
225 1 225 226
226 1 226 227
227 1 227 228
228 1 228 229
229 1 229 230
230 1 230 231
231 1 231 232
232 1 232 233
233 1 233 234
234 1 234 235
235 1 235 236
236 1 236 237
237 1 237 238
238 1 238 239
239 1 239 240
240 1 240 241
241 1 241 242
242 1 242 243
243 1 243 244
244 1 244 245
245 1 245 246
246 1 246 247
247 1 247 248
248 1 248 249
249 1 249 250
250 1 250 251
251 1 251 252
252 1 252 253
253 1 253 254
254 1 254 255
255 1 255 256
256 1 256 257
257 1 257 258
258 1 258 259
259 1 259 260
260 1 260 261
261 1 261 262
262 1 262 263
263 1 263 264
264 1 264 265
265 1 265 266
266 1 266 267
267 1 267 268
268 1 268 269
269 1 269 270
270 1 270 271
271 1 271 272
272 1 272 273
273 1 273 274
274 1 274 275
275 1 275 276
276 1 276 277
277 1 277 278
278 1 278 279
279 1 279 280
280 1 280 281
281 1 281 282
282 1 282 283
283 1 283 284
284 1 284 285
285 1 285 286
286 1 286 287
287 1 287 288
288 1 288 289
289 1 289 290
290 1 290 291
291 1 291 292
292 1 292 293
293 1 293 294
294 1 294 295
295 1 295 296
296 1 296 297
297 1 297 298
298 1 298 299
299 1 299 300
300 1 300 301
301 1 301 302
302 1 302 303
303 1 303 304
304 1 304 305
305 1 305 306
306 1 306 307
307 1 307 308
308 1 308 309
309 1 309 310
310 1 310 311
311 1 311 312
312 1 312 313
313 1 313 314
314 1 314 315
315 1 315 316
316 1 316 317
317 1 317 318
318 1 318 319
319 1 319 320
320 1 320 321
321 1 321 322
322 1 322 323
323 1 323 324
324 1 324 325
325 1 325 326
326 1 326 327
327 1 327 328
328 1 328 329
329 1 329 330
330 1 330 331
331 1 331 332
332 1 332 333
333 1 333 334
334 1 334 335
335 1 335 336
336 1 336 337
337 1 337 338
338 1 338 339
339 1 339 340
340 1 340 341
341 1 341 342
342 1 342 343
343 1 343 344
344 1 344 345
345 1 345 346
346 1 346 347
347 1 347 348
348 1 348 349
349 1 349 350
350 1 350 351
351 1 351 352
352 1 352 353
353 1 353 354
354 1 354 355
355 1 355 356
356 1 356 357
357 1 357 358
358 1 358 359
359 1 359 360
360 1 360 361
361 1 361 362
362 1 362 363
363 1 363 364
364 1 364 365
365 1 365 366
366 1 366 367
367 1 367 368
368 1 368 369
369 1 369 370
370 1 370 371
371 1 371 372
372 1 372 373
373 1 373 374
374 1 374 375
375 1 375 376
376 1 376 377
377 1 377 378
378 1 378 379
379 1 379 380
380 1 380 381
381 1 381 382
382 1 382 383
383 1 383 384
384 1 384 385
385 1 385 386
386 1 386 387
387 1 387 388
388 1 388 389
389 1 389 390
390 1 390 391
391 1 391 392
392 1 392 393
393 1 393 394
394 1 394 395
395 1 395 396
396 1 396 397
397 1 397 398
398 1 398 399
399 1 399 400
400 2 4 6
401 2 8 10
402 2 17 19
403 4 21 133
404 2 22 24
405 2 30 32
406 3 30 48
407 3 39 133
408 2 42 50
409 2 43 47
410 2 43 49
411 3 53 151
412 2 58 60
413 2 60 62
414 2 60 63
415 2 61 63
416 2 61 65
417 4 72 172
418 2 84 86
419 2 89 92
420 2 94 102
421 2 95 98
422 2 99 102
423 2 99 103
424 2 99 105
425 2 100 102
426 2 108 113
427 2 108 114
428 2 109 113
429 2 114 116
430 2 119 121
431 2 122 124
432 4 137 270
433 2 138 140
434 2 138 142
435 2 143 145
436 2 145 148
437 2 146 150
438 2 146 151
439 2 147 150
440 2 161 163
441 2 162 166
442 2 163 165
443 2 163 167
444 2 164 167
445 2 164 169
446 2 165 167
447 2 168 172
448 2 181 187
449 2 182 189
450 2 182 190
451 2 183 186
452 2 183 188
453 2 183 189
454 2 184 188
455 2 184 189
456 3 197 207
457 3 197 223
458 2 199 207
459 2 200 204
460 2 200 207
461 2 201 204
462 2 211 217
463 3 211 223
464 2 214 218
465 3 215 239
466 3 216 230
467 3 216 238
468 2 217 219
469 2 224 226
470 3 225 243
471 2 227 229
472 3 228 242
473 3 228 245
474 3 229 241
475 2 230 236
476 3 230 241
477 2 254 258
478 3 257 314
479 3 260 298
480 3 270 284
481 3 271 285
482 3 274 339
483 3 276 345
484 3 277 287
485 3 277 288
486 2 291 298
487 2 292 297
488 2 292 298
489 2 295 302
490 2 295 304
491 2 296 300
492 3 296 308
493 3 297 308
494 3 297 309
495 3 297 310
496 3 302 383
497 2 304 306
498 2 304 308
499 3 316 328
500 2 317 319
501 3 318 328
502 2 330 334
503 2 336 338
504 2 336 340
505 2 338 340
506 3 342 352
507 2 343 352
508 3 343 353
509 3 343 363
510 2 353 362
511 2 355 357
512 3 359 388
513 2 368 377
514 2 369 374
515 2 369 376
516 2 369 377
517 2 387 391
